epoch,train_mse,val_mse,val_mae,val_ssim,lr
1,0.20376409009099006,0.1270424467511475,0.17004973627626896,0.632515050470829,0.001
2,0.11958379200100899,0.10787558043375611,0.14997524488717318,0.7046689987182617,0.001
3,0.10801888692378998,0.10274312272667885,0.14195339754223824,0.7392074726521969,0.001
4,0.10223256477713585,0.09773488668724895,0.13876085029914975,0.7493356056511402,0.001
5,0.09876730905473233,0.09309398522600532,0.13395483326166868,0.7607168890535831,0.001
6,0.09512147396802902,0.09241083590313792,0.13124346686527133,0.7714571245014668,0.001
7,0.0936123402416706,0.09055366832762957,0.13020967226475477,0.7737997211515903,0.001
8,0.09101646606624127,0.08642697799950838,0.12706814892590046,0.7802325487136841,0.001
9,0.08881795489788055,0.0879734749905765,0.1266876426525414,0.7852414064109325,0.001
10,0.08694576407968999,0.08506055176258087,0.12383913714438677,0.792962234467268,0.001
11,0.0853285909295082,0.0827364909928292,0.12214521737769246,0.7961756885051727,0.001
12,0.08452860960364342,0.08375842683017254,0.12195458030328155,0.7986841574311256,0.001
13,0.08347053673863411,0.08144100126810372,0.12030361965298653,0.8024997040629387,0.001
14,0.08219128428399562,0.08024535840377212,0.11966144945472479,0.8023422993719578,0.001
15,0.0802685639411211,0.07946018874645233,0.11811758996918797,0.807107225060463,0.001
16,0.07879333736002445,0.07954533072188497,0.11811371007934213,0.8079020865261555,0.001
17,0.07853093059360981,0.07731807744130492,0.11626194836571813,0.8104742839932442,0.001
18,0.07702952416241168,0.0783971764612943,0.11673076264560223,0.8119201585650444,0.001
19,0.07601698645949363,0.08122258307412267,0.1180353993549943,0.8111112602055073,0.001
20,0.07517016349732876,0.07664159242995083,0.11549603473395109,0.8138077966868877,0.001
21,0.07428883402049541,0.07752838521264493,0.1156062581576407,0.8140738271176815,0.001
22,0.07312599751353265,0.0769880919251591,0.11475910199806094,0.8169913031160831,0.001
23,0.07195077356696129,0.07894246210344136,0.115793417673558,0.8130723871290684,0.001
24,0.07147372786700726,0.08031336683779955,0.11675751768052578,0.8131569102406502,0.001
25,0.07063690489530564,0.07770288572646677,0.11493165232241154,0.8146501407027245,0.001
26,0.06937376780807972,0.08110794355161488,0.1166934841312468,0.8120375797152519,0.001
27,0.06495427444577218,0.07439261535182595,0.11245579458773136,0.8183714225888252,0.0005
28,0.06351336461305618,0.07670111185871065,0.11371166678145528,0.8158489353954792,0.0005
29,0.06307354792952538,0.07686885818839073,0.11384301772341132,0.8153487592935562,0.0005
30,0.06231744660437107,0.07641696697100997,0.1136812106706202,0.8157554306089878,0.0005
31,0.061611615821719166,0.07497019693255424,0.11242061480879784,0.8185918666422367,0.0005
32,0.06125982517004013,0.07598750875331461,0.1133424835279584,0.8167496435344219,0.0005
33,0.06044838134944439,0.07530982769094408,0.11286321422085166,0.8173552341759205,0.0005
34,0.05791132208704949,0.07572818105109036,0.11274666897952557,0.8170237690210342,0.00025
35,0.05708930644392967,0.07475047837942839,0.11246227100491524,0.817537534981966,0.00025
36,0.05678026570379734,0.07577057206071913,0.1129939709790051,0.8148101381957531,0.00025
37,0.05624825531244278,0.07593338238075376,0.11334824422374368,0.8155898153781891,0.00025
38,0.05586400957405567,0.07653549476526678,0.11365205328911543,0.8137135021388531,0.00025
39,0.05548184470832348,0.07648828043602407,0.1131269377656281,0.8154527470469475,0.00025
40,0.05414308500289917,0.07661825907416642,0.11341436952352524,0.8139199428260326,0.000125
41,0.05382340343296528,0.0767056371551007,0.1134041273035109,0.8132578805088997,0.000125
42,0.05362013845145702,0.07630994380451739,0.11333698127418756,0.8133654519915581,0.000125
43,0.05338497357070446,0.07669931254349649,0.11340696830302477,0.8137768544256687,0.000125
44,0.053204656541347504,0.07695060526020825,0.11376727651804686,0.8124334663152695,0.000125
45,0.05301730814576149,0.07743089064024389,0.11375841684639454,0.8127056695520878,0.000125
46,0.05225986114144325,0.07712947996333241,0.1137924138456583,0.8113057091832161,6.25e-05
47,0.052158273175358774,0.07726850034669042,0.11377053195610642,0.8118713833391666,6.25e-05
48,0.05195868237316609,0.07736968575045466,0.11369910323992372,0.8125052712857723,6.25e-05
49,0.05187818969786167,0.07708091102540493,0.1136235324665904,0.8125636950135231,6.25e-05
50,0.05179251401126385,0.07735938299447298,0.11399867245927453,0.8111839294433594,6.25e-05
51,0.051660969704389575,0.07721438794396818,0.11366076255217195,0.8123944662511349,6.25e-05
52,0.051307132616639134,0.07742197345942259,0.11388598335906863,0.8116740621626377,3.125e-05
53,0.051248564705252644,0.07760477880947292,0.11393546871840954,0.8114758133888245,3.125e-05
54,0.051174884900450704,0.07723909127525985,0.11369122937321663,0.8128412365913391,3.125e-05
55,0.051108315721154214,0.07751440233550966,0.11372683476656675,0.8128698915243149,3.125e-05
56,0.05103626714646816,0.07739918725565076,0.11382483690977097,0.8120244182646275,3.125e-05
57,0.051034860864281655,0.07761369436047971,0.11393797770142555,0.8114915266633034,3.125e-05
58,0.05080496072769165,0.07776635326445103,0.11400542547926307,0.8113887310028076,1.5625e-05
59,0.05080828483402729,0.07797217182815075,0.11422917759045959,0.8103977739810944,1.5625e-05
60,0.050726679429411885,0.07750419736839831,0.11378981312736869,0.8125399574637413,1.5625e-05
61,0.050751125305891036,0.0778146730735898,0.1140829874202609,0.8109393529593945,1.5625e-05
