epoch,train_mse,val_mse,val_mae,val_ssim,lr
1,0.2363148894608021,0.1315096360631287,0.1668690349906683,0.6926629431545734,0.001
2,0.12469774985313416,0.10060190549120307,0.1426689038053155,0.7464525252580643,0.001
3,0.10476316493749618,0.08617700915783644,0.1305192317813635,0.7826277948915958,0.001
4,0.09368574187159538,0.07745732530020177,0.1214329581707716,0.8127149417996407,0.001
5,0.08432847619056702,0.07026201905682683,0.11568783409893513,0.8294726237654686,0.001
6,0.07750245919823646,0.06368702510371804,0.11061934567987919,0.8395703621208668,0.001
7,0.07213376519083976,0.06045419001020491,0.10831286013126373,0.8476345129311085,0.001
8,0.06758660365641117,0.05565674160607159,0.10495128156617284,0.853905763477087,0.001
9,0.06415682254731656,0.052619404159486294,0.10202280804514885,0.8574412353336811,0.001
10,0.06319921018183232,0.049362282268702984,0.09939583297818899,0.8609140180051327,0.001
11,0.05916606202721596,0.0494754440151155,0.1007966916076839,0.8599842227995396,0.001
12,0.05756147181987763,0.04640974011272192,0.09758308343589306,0.8642573468387127,0.001
13,0.056440272837877274,0.04742198181338608,0.09686271008104086,0.862388551235199,0.001
14,0.055960976764559744,0.0444988408125937,0.09514793381094933,0.8669835925102234,0.001
15,0.05426641337573528,0.04378448869101703,0.09566343389451504,0.8680147491395473,0.001
16,0.05308089055120945,0.04326547170057893,0.09422308625653386,0.8687848225235939,0.001
17,0.05202007868885994,0.04176250169984996,0.09292776742950082,0.8701009303331375,0.001
18,0.051412969812750814,0.04131575650535524,0.09381907433271408,0.8711938261985779,0.001
19,0.050700294613838195,0.04146242747083306,0.09258269378915429,0.8702604733407497,0.001
20,0.05094855062663555,0.043023570673540235,0.09360544197261333,0.8679740838706493,0.001
21,0.0492458932697773,0.038786969147622585,0.0901572722941637,0.8759619034826756,0.001
22,0.049453591346740725,0.03907054616138339,0.08945828257128596,0.8742303811013699,0.001
23,0.049324437573552135,0.03950593969784677,0.08964488841593266,0.8736588954925537,0.001
24,0.0480439260751009,0.03984053363092244,0.09020020626485348,0.8731432221829891,0.001
25,0.048113594949245456,0.03811853961087763,0.08947554556652904,0.8750637993216515,0.001
26,0.047231567278504374,0.037522643338888884,0.08760658325627446,0.8753122612833977,0.001
27,0.04885632298886776,0.03939864574931562,0.08951203664764762,0.872691735625267,0.001
28,0.04715575498342514,0.03683382458984852,0.08766435878351331,0.8756779134273529,0.001
29,0.046185403034090994,0.037532482063397765,0.08731850329786539,0.8754838369786739,0.001
30,0.046343923330307006,0.038482362404465675,0.08694615866988897,0.8762778639793396,0.001
31,0.0461618579775095,0.03692514053545892,0.08585712872445583,0.8776920288801193,0.001
32,0.045426723048090936,0.03607983165420592,0.08614573301747441,0.877785686403513,0.001
33,0.045432928845286366,0.03575579426251352,0.08596111787483096,0.8781048357486725,0.001
34,0.04472967751324177,0.03643185505643487,0.0855150492861867,0.8767446838319302,0.001
35,0.04522977025806904,0.03582902252674103,0.08519499376416206,0.8787575848400593,0.001
36,0.04497965322434902,0.03510075970552862,0.08396431803703308,0.8797472156584263,0.001
37,0.04434832249581814,0.03623723494820297,0.08785882964730263,0.8736438937485218,0.001
38,0.044399659305810926,0.03644848917610943,0.08624484343454242,0.8773164190351963,0.001
39,0.0451705210506916,0.034756266279146075,0.08384231245145202,0.8799872845411301,0.001
40,0.04440975721180439,0.03567388188093901,0.08485895860940218,0.8772904239594936,0.001
41,0.045643527030944826,0.03460780717432499,0.08456602459773421,0.8788050636649132,0.001
42,0.043670918241143226,0.03642317408230156,0.08689104439690709,0.8735640421509743,0.001
43,0.04314473654329777,0.03446568863000721,0.08407120266929269,0.8788191676139832,0.001
44,0.04323334375023842,0.03378921712283045,0.08169874222949147,0.8825831525027752,0.001
45,0.04364890383183956,0.03396293648984283,0.08235494326800108,0.8803476952016354,0.001
46,0.04297710032761097,0.03595027606934309,0.08499250141903758,0.8756333328783512,0.001
47,0.04345787489414215,0.033866373589262366,0.08477618498727679,0.8755997344851494,0.001
48,0.043432424113154414,0.03379282704554498,0.08319261623546481,0.8808815851807594,0.001
49,0.042725064784288405,0.03355061844922602,0.0835394118912518,0.8776089139282703,0.001
