epoch,train_mse,val_mse,val_mae,val_ssim,lr
1,0.2421394407749176,0.14165974175557494,0.17618665751069784,0.6524459570646286,0.001
2,0.13798179775476455,0.11571238236501813,0.15296477265655994,0.723772257566452,0.001
3,0.12072032457590103,0.10398995690047741,0.14124426152557135,0.7631649784743786,0.001
4,0.11304248279333115,0.09941014414653182,0.1364965559914708,0.7904126346111298,0.001
5,0.10870995405316353,0.09593860153108835,0.13341868855059147,0.8019432052969933,0.001
6,0.10438569521903991,0.0937664844095707,0.13060616981238127,0.8066422902047634,0.001
7,0.10234733495116234,0.09222628967836499,0.12921330565586686,0.8127891086041927,0.001
8,0.10112763234972953,0.09029974043369293,0.12798416521400213,0.8146493136882782,0.001
9,0.09848257410526276,0.08726456458680332,0.12606312381103635,0.8201141096651554,0.001
10,0.09720747023820878,0.08735283417627215,0.12640977231785655,0.8192091770470142,0.001
11,0.10266607305407524,0.10082822758704424,0.18323072511702776,0.7970559224486351,0.001
12,0.18147229996323586,0.0928306165151298,0.13500539027154446,0.8094621412456036,0.001
13,0.10466070526838303,0.08635590225458145,0.12743111327290535,0.8212148956954479,0.001
14,0.09927661055326462,0.08384325751103461,0.12312091421335936,0.8258474543690681,0.001
15,0.09606766870617867,0.08515611616894603,0.12379089184105396,0.8241476304829121,0.001
16,0.09357369378209114,0.08209781628102064,0.1214089565910399,0.8272147886455059,0.001
17,0.09166159927845001,0.08188757253810763,0.12049704045057297,0.8296675868332386,0.001
18,0.09081855681538582,0.08274770202115178,0.12064614705741405,0.8296028897166252,0.001
19,0.09025144720077515,0.08258388889953494,0.11972062662243843,0.8282921984791756,0.001
20,0.08780860501527786,0.08155169477686286,0.11924931546673179,0.8318155072629452,0.001
21,0.08890491515398026,0.0805885607842356,0.1180906742811203,0.8307752162218094,0.001
22,0.08753691709041596,0.08028298919089139,0.1174460700713098,0.8328766785562038,0.001
23,0.08680890628695488,0.08017968758940697,0.11840468738228083,0.8315763883292675,0.001
24,0.0861985038369894,0.0801938152872026,0.11815432785078883,0.8299649395048618,0.001
25,0.08468553337454796,0.07907216111198068,0.11693088244646788,0.8326218277215958,0.001
26,0.08600852422416211,0.080466314451769,0.11814646469429135,0.8290647976100445,0.001
27,0.08424229510128498,0.08062934316694736,0.11732347449287772,0.829918883740902,0.001
28,0.08379409119486808,0.07943532755598426,0.11643074685707688,0.8317074775695801,0.001
29,0.08284476587176323,0.08237899001687765,0.11794639425352216,0.8299773894250393,0.001
30,0.0828631606400013,0.07999886479228735,0.11611455352976918,0.8320752531290054,0.001
31,0.08342221470177173,0.08138295402750373,0.11861728737130761,0.8280615210533142,0.001
32,0.07802455738186836,0.07604567380622029,0.11201036116108298,0.8391174785792828,0.0005
33,0.0768397308588028,0.0756766761187464,0.11146441334858537,0.8397753648459911,0.0005
34,0.07619623479247094,0.07596684317104518,0.1115233558230102,0.8394251465797424,0.0005
35,0.07555570183694363,0.07571868132799864,0.11162747396156192,0.8398115895688534,0.0005
36,0.07562834876775741,0.0772656025364995,0.11201526550576091,0.8395618982613087,0.0005
37,0.07459495055675507,0.07706373115070164,0.11216034833341837,0.8390379324555397,0.0005
38,0.07460993468761444,0.07712611742317677,0.1121342615224421,0.8392414413392544,0.0005
39,0.07434189280867577,0.07810008409433067,0.11269283154979348,0.8383911736309528,0.0005
40,0.07183190478384495,0.0755933194886893,0.10977962799370289,0.8429068326950073,0.00025
41,0.07039415434002877,0.0738989058881998,0.10886204848065972,0.8440141677856445,0.00025
42,0.070270015001297,0.07514067133888602,0.10956349968910217,0.8429893925786018,0.00025
43,0.0706918043345213,0.07478431379422545,0.10921357944607735,0.8433608412742615,0.00025
44,0.06986564776301384,0.07540523656643927,0.10941088572144508,0.8435136526823044,0.00025
45,0.06975422468781471,0.0743313878774643,0.10923618590459228,0.8435482122004032,0.00025
46,0.06963323822617531,0.07484752405434847,0.10919060278683901,0.8436621315777302,0.00025
47,0.06870980969071389,0.07483133021742105,0.10914571164175868,0.8437625207006931,0.00025
48,0.06756974242627621,0.0739544767420739,0.10806936211884022,0.8452719897031784,0.000125
49,0.06677696844935417,0.07327621662989259,0.1076770001091063,0.846026886254549,0.000125
50,0.06658227667212487,0.0739064454101026,0.10798171674832702,0.8453940488398075,0.000125
51,0.06657834297418594,0.07417385070584714,0.10806925967335701,0.8457269556820393,0.000125
52,0.0667452425956726,0.07338053896091878,0.10760853951796889,0.8459039442241192,0.000125
53,0.06638154961168766,0.07331038289703429,0.1076602153480053,0.845794316381216,0.000125
54,0.06663193027675152,0.07395885954611003,0.10772046446800232,0.8461785241961479,0.000125
55,0.06624872450530529,0.07368062669411302,0.10777360713109374,0.8460984379053116,0.000125
56,0.0648682853281498,0.07350572943687439,0.10744269751012325,0.8467486575245857,6.25e-05
57,0.06477601428329945,0.07346623530611396,0.1074661142192781,0.8464949913322926,6.25e-05
58,0.06488323491811752,0.07353280391544104,0.10750402510166168,0.8465146161615849,6.25e-05
59,0.06509448778629302,0.07297959481365979,0.10707307187840343,0.8471214696764946,6.25e-05
60,0.06448728628456593,0.0733181107789278,0.10719503974542022,0.8472197018563747,6.25e-05
61,0.06421626903116703,0.07325802580453455,0.10730495629832149,0.84669279307127,6.25e-05
62,0.06419168947637081,0.07293245429173112,0.10705466661602259,0.8470839336514473,6.25e-05
63,0.06461593423783779,0.07382821501232684,0.10741967940703034,0.8466455675661564,6.25e-05
64,0.06406750316917896,0.07382531021721661,0.1075424519367516,0.8465063273906708,6.25e-05
65,0.06446852423250675,0.07358006667345762,0.1072667557746172,0.8469384163618088,6.25e-05
66,0.06432234565913678,0.073449234245345,0.10740930726751685,0.8465057909488678,6.25e-05
67,0.0640274263471365,0.07337257359176874,0.10739242285490036,0.8465398624539375,6.25e-05
68,0.06392997188866138,0.07306518452242017,0.1068805605173111,0.8474058657884598,6.25e-05
69,0.06329792428016663,0.07274814415723085,0.10674444306641817,0.8475602231919765,3.125e-05
70,0.06326604196429253,0.07335222861729562,0.1069645038805902,0.8473348915576935,3.125e-05
71,0.06365650556981564,0.07296599494293332,0.10674064513295889,0.8476518616080284,3.125e-05
72,0.06332300592958927,0.07309230626560748,0.10690174158662558,0.847454022616148,3.125e-05
