epoch,train_mse,val_mse,val_mae,val_ssim,lr
1,0.2180458602309227,0.13018037332221866,0.17259905487298965,0.6345193162560463,0.001
2,0.1278570946753025,0.11725501297041774,0.15147068724036217,0.7170589342713356,0.001
3,0.11625451454520226,0.10533061809837818,0.14095714502036572,0.7483097426593304,0.001
4,0.11060865843296051,0.09862589510157704,0.13599762599915266,0.7670285068452358,0.001
5,0.106423225492239,0.0957060125656426,0.1321172984316945,0.7760047763586044,0.001
6,0.10401137402653694,0.09223546087741852,0.12943565333262086,0.7836428694427013,0.001
7,0.10024945259094238,0.09737169137224555,0.13462055008858442,0.7764566838741302,0.001
8,0.09936772462725639,0.09196312399581075,0.1281661670655012,0.7882279455661774,0.001
9,0.09677709284424782,0.0890698884613812,0.12526820972561836,0.7952069416642189,0.001
10,0.09571005547046661,0.08548460621386766,0.12314296746626496,0.7982032671570778,0.001
11,0.09343896034359932,0.0878410623408854,0.1236645276658237,0.799396276473999,0.001
12,0.09077309876680374,0.08848112914711237,0.12461479380726814,0.7964686937630177,0.001
13,0.09046208611130714,0.08313287189230323,0.12076514214277267,0.8045823834836483,0.001
14,0.09073398323357106,0.08217335119843483,0.12373513914644718,0.7995399199426174,0.001
15,0.08768473668396473,0.08550154627300799,0.12151434924453497,0.8063096180558205,0.001
16,0.08784126076102257,0.08286604890599847,0.12024666834622622,0.8060046322643757,0.001
17,0.08512874412536621,0.08227129373699427,0.11895119771361351,0.8080779425799847,0.001
18,0.08451628348231316,0.08179572504013777,0.11936406372115016,0.8095569051802158,0.001
19,0.08527523396909237,0.0815457827411592,0.1189462672919035,0.8086300902068615,0.001
20,0.08365431593358516,0.08081603329628706,0.11766558419913054,0.8118562325835228,0.001
21,0.08176142971217633,0.0800584708340466,0.11740126181393862,0.8106505051255226,0.001
22,0.08114925757050515,0.08184035448357463,0.11834628041833639,0.8092711642384529,0.001
23,0.08145555637776852,0.07776224846020341,0.11573868524283171,0.8154330439865589,0.001
24,0.08130232247710228,0.07872248068451881,0.11654393561184406,0.8149285279214382,0.001
25,0.07938958585262298,0.07947460585273802,0.11697474867105484,0.8142971955239773,0.001
26,0.07870232287049293,0.07882721908390522,0.11614695657044649,0.8146075941622257,0.001
27,0.07779747192561627,0.07817778247408569,0.11631720839068294,0.8142398409545422,0.001
28,0.07766924992203712,0.08029325073584914,0.11633436428382993,0.8174431882798672,0.001
29,0.07667371121048927,0.07774359709583223,0.114649239461869,0.8186729997396469,0.001
30,0.07570578910410404,0.08030767575837672,0.11683031497523189,0.8147972896695137,0.001
31,0.07729144640266895,0.07856825762428343,0.11550884461030364,0.8183321841061115,0.001
32,0.07481489074230194,0.07756837061606348,0.11454020068049431,0.8190852142870426,0.001
33,0.07401042631268501,0.07888695085421205,0.11483575496822596,0.8182127773761749,0.001
34,0.07243867681920528,0.07719370326958597,0.11351058818399906,0.8204983435571194,0.001
35,0.07263291119039059,0.0786990977358073,0.11400967789813876,0.8218311369419098,0.001
36,0.07193820725381374,0.08019001828506589,0.11563187278807163,0.8182754628360271,0.001
37,0.07209156489372254,0.0798082365654409,0.11541493376716971,0.8193804323673248,0.001
38,0.0702730194926262,0.07776958076283336,0.11411698628216982,0.8202090486884117,0.001
39,0.07015315246582031,0.07904323190450668,0.1151571306400001,0.81971500441432,0.001
40,0.06922740450501443,0.0810906458646059,0.1155074592679739,0.8182157203555107,0.001
41,0.06504698762297631,0.0763337870594114,0.11206633783876896,0.822419635951519,0.0005
42,0.06396623651683331,0.07736727851442993,0.11299418425187469,0.8205130025744438,0.0005
43,0.0639169762134552,0.07606955152004957,0.1120484764687717,0.8220390938222408,0.0005
44,0.06288265709578991,0.07738663512282073,0.11291713546961546,0.8214106895029545,0.0005
45,0.06225021752715111,0.07598464866168797,0.11202451959252357,0.823100108653307,0.0005
46,0.061508007928729055,0.07780739851295948,0.11301534809172153,0.8210441209375858,0.0005
47,0.06184820966422558,0.07646720157936215,0.11236245511099696,0.8233100660145283,0.0005
48,0.06100784769654274,0.07970573264174163,0.11338628735393286,0.8204657174646854,0.0005
49,0.060474531024694446,0.07979299197904766,0.11356596974655986,0.8210030496120453,0.0005
50,0.060119500577449796,0.07822367432527244,0.11288542719557881,0.8214384652674198,0.0005
51,0.060205518648028374,0.08039985061623156,0.11348829418420792,0.8212499432265759,0.0005
52,0.05718976207077503,0.07769861095584929,0.11225065030157566,0.8220030851662159,0.00025
53,0.05666417515277863,0.07781304721720517,0.11255478067323565,0.8211862109601498,0.00025
54,0.05662468396127224,0.0763517003506422,0.1115902834571898,0.8229495361447334,0.00025
55,0.05632025457918644,0.07727522612549365,0.11209263186901808,0.8218257576227188,0.00025
56,0.05626442059874535,0.0775533642154187,0.1120090582408011,0.8223256357014179,0.00025
57,0.055759932458400725,0.07771577150560915,0.11215392360463738,0.8216953277587891,0.00025
58,0.05479894977807999,0.07836672873236239,0.11227172147482634,0.8218498975038528,0.000125
59,0.05461639782786369,0.07769524655304849,0.11200470523908734,0.8221918307244778,0.000125
60,0.053961915031075475,0.07761234580539167,0.11208617081865668,0.8218400403857231,0.000125
61,0.05401398678123951,0.0774419920053333,0.11188473924994469,0.8222657181322575,0.000125
62,0.053521699965000155,0.07775672501884401,0.11217230698093772,0.8217007592320442,0.000125
63,0.0536297307163477,0.0775448870845139,0.11212360439822078,0.8212064392864704,0.000125
64,0.052715533927083016,0.07718405011110008,0.11188278766348958,0.8217894062399864,6.25e-05
65,0.05273445703089237,0.07813441939651966,0.11256739404052496,0.8196935914456844,6.25e-05
66,0.053021137118339536,0.07829510467126966,0.11245020246133208,0.8210803791880608,6.25e-05
67,0.05257459762692451,0.0780737295281142,0.11224744189530611,0.8211533278226852,6.25e-05
68,0.05262209764122963,0.07794648222625256,0.11204263707622886,0.821900762617588,6.25e-05
69,0.0526823932826519,0.07841993751935661,0.11242126300930977,0.8212311826646328,6.25e-05
70,0.05202178816497326,0.07776052132248878,0.11201293906196952,0.8218133971095085,3.125e-05
71,0.05259457215666771,0.0785324031021446,0.11257125344127417,0.8204532079398632,3.125e-05
72,0.05216751572489738,0.07778362580575049,0.1120452550239861,0.8217072151601315,3.125e-05
73,0.05240032954514027,0.07774027064442635,0.11206921748816967,0.8214764520525932,3.125e-05
74,0.05225880329310894,0.07791052805259824,0.11207154300063848,0.8216864429414272,3.125e-05
75,0.05205058617889881,0.07730253646150231,0.11174956522881985,0.8222647085785866,3.125e-05
76,0.05214457394182682,0.07792179612442851,0.11206310335546732,0.8220019340515137,1.5625e-05
77,0.051852452039718624,0.0777195948176086,0.1120190853253007,0.8213707692921162,1.5625e-05
78,0.052066022932529446,0.0772920495364815,0.11167946737259626,0.822499543428421,1.5625e-05
79,0.05216714723408222,0.07741294521838427,0.11186900874599814,0.8213903345167637,1.5625e-05
80,0.05189122200012207,0.07747108140029013,0.11180781200528145,0.8220719918608665,1.5625e-05
81,0.05174729631841183,0.0778066876810044,0.1119707589969039,0.8219962455332279,1.5625e-05
82,0.05168171392381191,0.0774683584459126,0.1117879031226039,0.8220736384391785,7.8125e-06
83,0.05169271121919155,0.07821163977496326,0.11225941777229309,0.8213015384972095,7.8125e-06
84,0.05160460177063942,0.07819037232547998,0.11220286041498184,0.8215243518352509,7.8125e-06
85,0.051968761801719665,0.07811137265525758,0.1124836253002286,0.8195612244307995,7.8125e-06
86,0.05187858548760414,0.0774814710021019,0.11188080161809921,0.8216669261455536,7.8125e-06
87,0.0515382052809,0.07865416444838047,0.11243575252592564,0.8210904933512211,7.8125e-06
88,0.051576191201806065,0.07808999507687986,0.11226803390309215,0.8206261321902275,3.90625e-06
89,0.05201580302417278,0.07885973365046084,0.11250726599246264,0.8208509460091591,3.90625e-06
90,0.05176810975372791,0.07800126494839787,0.11230545723810792,0.8206557184457779,3.90625e-06
91,0.051722607150673866,0.07910876953974366,0.11292914021760225,0.8198223412036896,3.90625e-06
92,0.05180331309139728,0.07784439460374415,0.11216156650334597,0.8211978226900101,3.90625e-06
93,0.05146989160776138,0.07897706306539476,0.11274162819609046,0.8202471323311329,3.90625e-06
94,0.05181807133555412,0.07879452803172171,0.11277795536443591,0.8198754750192165,1.953125e-06
95,0.05173311175405979,0.07826688792556524,0.11229388508945704,0.8209527730941772,1.953125e-06
96,0.051914188250899315,0.07951218541711569,0.11315524484962225,0.8194519132375717,1.953125e-06
97,0.05156348080933094,0.07738031027838588,0.11179944267496467,0.8219807930290699,1.953125e-06
98,0.0516391940265894,0.07845808751881123,0.11240926990285516,0.8208449818193913,1.953125e-06
99,0.05160990825295448,0.07833296013996005,0.1123903039842844,0.8207080289721489,1.953125e-06
100,0.05144890542328358,0.07835397124290466,0.11226716777309775,0.8210543878376484,9.765625e-07
