Running 1D-1V DA: steps=10000, N_truth=50000, N_obs=50000, N_est=1000, dt=0.05, lambda=100.0, hx=0.39269908169872414, hv=0.26945737763093125, init_mode=model_a, init_T=0.048, init_eps=0.01, init_theta=0.0, keep_prob=1.0, obs_noise_x=0.0, obs_noise_v=0.0
Step    50/10000 | phase_err_obs=0.000242 | phase_err_truth=0.240067 | obs_ratio=1.000
Step  2500/10000 | phase_err_obs=0.000250 | phase_err_truth=0.248325 | obs_ratio=1.000
Step  2550/10000 | phase_err_obs=0.000243 | phase_err_truth=0.241123 | obs_ratio=1.000
Step  2600/10000 | phase_err_obs=0.000212 | phase_err_truth=0.210543 | obs_ratio=1.000
Step  2650/10000 | phase_err_obs=0.000237 | phase_err_truth=0.235732 | obs_ratio=1.000
Step  2700/10000 | phase_err_obs=0.000260 | phase_err_truth=0.257955 | obs_ratio=1.000
Step  2750/10000 | phase_err_obs=0.000234 | phase_err_truth=0.232826 | obs_ratio=1.000
Step  2800/10000 | phase_err_obs=0.000274 | phase_err_truth=0.271482 | obs_ratio=1.000
Step  2850/10000 | phase_err_obs=0.000242 | phase_err_truth=0.240700 | obs_ratio=1.000
Step  2900/10000 | phase_err_obs=0.000220 | phase_err_truth=0.218882 | obs_ratio=1.000
Step  2950/10000 | phase_err_obs=0.000258 | phase_err_truth=0.256720 | obs_ratio=1.000
Step  3000/10000 | phase_err_obs=0.000270 | phase_err_truth=0.268539 | obs_ratio=1.000
Step  3050/10000 | phase_err_obs=0.000241 | phase_err_truth=0.239632 | obs_ratio=1.000
Step  3100/10000 | phase_err_obs=0.000272 | phase_err_truth=0.270180 | obs_ratio=1.000
Step  3150/10000 | phase_err_obs=0.000209 | phase_err_truth=0.208154 | obs_ratio=1.000
Step  3200/10000 | phase_err_obs=0.000255 | phase_err_truth=0.253434 | obs_ratio=1.000
Step  3250/10000 | phase_err_obs=0.000228 | phase_err_truth=0.226709 | obs_ratio=1.000
Step  3300/10000 | phase_err_obs=0.000244 | phase_err_truth=0.242124 | obs_ratio=1.000
Step  3350/10000 | phase_err_obs=0.000241 | phase_err_truth=0.239398 | obs_ratio=1.000
Step  3400/10000 | phase_err_obs=0.000222 | phase_err_truth=0.220569 | obs_ratio=1.000
Step  3450/10000 | phase_err_obs=0.000263 | phase_err_truth=0.261684 | obs_ratio=1.000
Step  3500/10000 | phase_err_obs=0.000281 | phase_err_truth=0.278449 | obs_ratio=1.000
Step  3550/10000 | phase_err_obs=0.000240 | phase_err_truth=0.238475 | obs_ratio=1.000
Step  3600/10000 | phase_err_obs=0.000272 | phase_err_truth=0.270317 | obs_ratio=1.000
Step  3650/10000 | phase_err_obs=0.000217 | phase_err_truth=0.216279 | obs_ratio=1.000
Step  3700/10000 | phase_err_obs=0.000230 | phase_err_truth=0.228409 | obs_ratio=1.000
Step  3750/10000 | phase_err_obs=0.000281 | phase_err_truth=0.279527 | obs_ratio=1.000
Step  3800/10000 | phase_err_obs=0.000281 | phase_err_truth=0.278550 | obs_ratio=1.000
Step  3850/10000 | phase_err_obs=0.000274 | phase_err_truth=0.272657 | obs_ratio=1.000
Step  3900/10000 | phase_err_obs=0.000247 | phase_err_truth=0.245443 | obs_ratio=1.000
Step  3950/10000 | phase_err_obs=0.000253 | phase_err_truth=0.251282 | obs_ratio=1.000
Step  4000/10000 | phase_err_obs=0.000260 | phase_err_truth=0.258433 | obs_ratio=1.000
Step  4050/10000 | phase_err_obs=0.000260 | phase_err_truth=0.257973 | obs_ratio=1.000
Step  4100/10000 | phase_err_obs=0.000311 | phase_err_truth=0.308331 | obs_ratio=1.000
Step  4150/10000 | phase_err_obs=0.000267 | phase_err_truth=0.265204 | obs_ratio=1.000
Step  4200/10000 | phase_err_obs=0.000278 | phase_err_truth=0.276082 | obs_ratio=1.000
Step  4250/10000 | phase_err_obs=0.000278 | phase_err_truth=0.275872 | obs_ratio=1.000
Step  4300/10000 | phase_err_obs=0.000258 | phase_err_truth=0.256506 | obs_ratio=1.000
Step  4350/10000 | phase_err_obs=0.000257 | phase_err_truth=0.255131 | obs_ratio=1.000
Step  4400/10000 | phase_err_obs=0.000274 | phase_err_truth=0.271919 | obs_ratio=1.000
Step  4450/10000 | phase_err_obs=0.000278 | phase_err_truth=0.276636 | obs_ratio=1.000
Step  4500/10000 | phase_err_obs=0.000257 | phase_err_truth=0.255263 | obs_ratio=1.000
Step  4550/10000 | phase_err_obs=0.000294 | phase_err_truth=0.291258 | obs_ratio=1.000
Step  4600/10000 | phase_err_obs=0.000246 | phase_err_truth=0.244497 | obs_ratio=1.000
Step  4650/10000 | phase_err_obs=0.000264 | phase_err_truth=0.262980 | obs_ratio=1.000
Step  4700/10000 | phase_err_obs=0.000265 | phase_err_truth=0.263094 | obs_ratio=1.000
Step  4750/10000 | phase_err_obs=0.000264 | phase_err_truth=0.262053 | obs_ratio=1.000
Step  4800/10000 | phase_err_obs=0.000275 | phase_err_truth=0.272988 | obs_ratio=1.000
Step  4850/10000 | phase_err_obs=0.000265 | phase_err_truth=0.263715 | obs_ratio=1.000
Step  4900/10000 | phase_err_obs=0.000271 | phase_err_truth=0.269959 | obs_ratio=1.000
Step  4950/10000 | phase_err_obs=0.000285 | phase_err_truth=0.283445 | obs_ratio=1.000
Step  5000/10000 | phase_err_obs=0.000294 | phase_err_truth=0.291641 | obs_ratio=1.000
Step  5050/10000 | phase_err_obs=0.000256 | phase_err_truth=0.254775 | obs_ratio=1.000
Step  5100/10000 | phase_err_obs=0.000292 | phase_err_truth=0.290020 | obs_ratio=1.000
Step  5150/10000 | phase_err_obs=0.000295 | phase_err_truth=0.293013 | obs_ratio=1.000
Step  5200/10000 | phase_err_obs=0.000277 | phase_err_truth=0.275911 | obs_ratio=1.000
Step  5250/10000 | phase_err_obs=0.000280 | phase_err_truth=0.278739 | obs_ratio=1.000
Step  5300/10000 | phase_err_obs=0.000264 | phase_err_truth=0.262769 | obs_ratio=1.000
Step  5350/10000 | phase_err_obs=0.000291 | phase_err_truth=0.289015 | obs_ratio=1.000
Step  5400/10000 | phase_err_obs=0.000279 | phase_err_truth=0.276722 | obs_ratio=1.000
Step  5450/10000 | phase_err_obs=0.000289 | phase_err_truth=0.287264 | obs_ratio=1.000
Step  5500/10000 | phase_err_obs=0.000270 | phase_err_truth=0.268135 | obs_ratio=1.000
Step  5550/10000 | phase_err_obs=0.000251 | phase_err_truth=0.249703 | obs_ratio=1.000
Step  5600/10000 | phase_err_obs=0.000276 | phase_err_truth=0.273788 | obs_ratio=1.000
Step  5650/10000 | phase_err_obs=0.000278 | phase_err_truth=0.276755 | obs_ratio=1.000
Step  5700/10000 | phase_err_obs=0.000268 | phase_err_truth=0.266373 | obs_ratio=1.000
Step  5750/10000 | phase_err_obs=0.000282 | phase_err_truth=0.280937 | obs_ratio=1.000
Step  5800/10000 | phase_err_obs=0.000283 | phase_err_truth=0.280962 | obs_ratio=1.000
Step  5850/10000 | phase_err_obs=0.000259 | phase_err_truth=0.257971 | obs_ratio=1.000
Step  5900/10000 | phase_err_obs=0.000270 | phase_err_truth=0.268662 | obs_ratio=1.000
Step  5950/10000 | phase_err_obs=0.000283 | phase_err_truth=0.281000 | obs_ratio=1.000
Step  6000/10000 | phase_err_obs=0.000251 | phase_err_truth=0.249250 | obs_ratio=1.000
Step  6050/10000 | phase_err_obs=0.000273 | phase_err_truth=0.270827 | obs_ratio=1.000
Step  6100/10000 | phase_err_obs=0.000267 | phase_err_truth=0.264927 | obs_ratio=1.000
Step  6150/10000 | phase_err_obs=0.000253 | phase_err_truth=0.251374 | obs_ratio=1.000
Step  6200/10000 | phase_err_obs=0.000270 | phase_err_truth=0.268640 | obs_ratio=1.000
Step  6250/10000 | phase_err_obs=0.000271 | phase_err_truth=0.269088 | obs_ratio=1.000
Step  6300/10000 | phase_err_obs=0.000287 | phase_err_truth=0.285156 | obs_ratio=1.000
Step  6350/10000 | phase_err_obs=0.000259 | phase_err_truth=0.257261 | obs_ratio=1.000
Step  6400/10000 | phase_err_obs=0.000272 | phase_err_truth=0.269969 | obs_ratio=1.000
Step  6450/10000 | phase_err_obs=0.000262 | phase_err_truth=0.260222 | obs_ratio=1.000
Step  6500/10000 | phase_err_obs=0.000265 | phase_err_truth=0.262868 | obs_ratio=1.000
Step  6550/10000 | phase_err_obs=0.000261 | phase_err_truth=0.259893 | obs_ratio=1.000
Step  6600/10000 | phase_err_obs=0.000277 | phase_err_truth=0.274924 | obs_ratio=1.000
Step  6650/10000 | phase_err_obs=0.000292 | phase_err_truth=0.290280 | obs_ratio=1.000
Step  6700/10000 | phase_err_obs=0.000256 | phase_err_truth=0.254333 | obs_ratio=1.000
Step  6750/10000 | phase_err_obs=0.000291 | phase_err_truth=0.288823 | obs_ratio=1.000
Step  6800/10000 | phase_err_obs=0.000272 | phase_err_truth=0.270466 | obs_ratio=1.000
Step  6850/10000 | phase_err_obs=0.000270 | phase_err_truth=0.268173 | obs_ratio=1.000
Step  6900/10000 | phase_err_obs=0.000281 | phase_err_truth=0.279228 | obs_ratio=1.000
Step  6950/10000 | phase_err_obs=0.000274 | phase_err_truth=0.272743 | obs_ratio=1.000
Step  7000/10000 | phase_err_obs=0.000273 | phase_err_truth=0.271422 | obs_ratio=1.000
Step  7050/10000 | phase_err_obs=0.000252 | phase_err_truth=0.250688 | obs_ratio=1.000
Step  7100/10000 | phase_err_obs=0.000282 | phase_err_truth=0.280345 | obs_ratio=1.000
Step  7150/10000 | phase_err_obs=0.000278 | phase_err_truth=0.276337 | obs_ratio=1.000
Step  7200/10000 | phase_err_obs=0.000289 | phase_err_truth=0.287061 | obs_ratio=1.000
Step  7250/10000 | phase_err_obs=0.000266 | phase_err_truth=0.264266 | obs_ratio=1.000
Step  7300/10000 | phase_err_obs=0.000284 | phase_err_truth=0.282104 | obs_ratio=1.000
Step  7350/10000 | phase_err_obs=0.000281 | phase_err_truth=0.278923 | obs_ratio=1.000
Step  7400/10000 | phase_err_obs=0.000294 | phase_err_truth=0.291837 | obs_ratio=1.000
Step  7450/10000 | phase_err_obs=0.000254 | phase_err_truth=0.252677 | obs_ratio=1.000
Step  7500/10000 | phase_err_obs=0.000248 | phase_err_truth=0.246699 | obs_ratio=1.000
Step  7550/10000 | phase_err_obs=0.000277 | phase_err_truth=0.274817 | obs_ratio=1.000
Step  7600/10000 | phase_err_obs=0.000266 | phase_err_truth=0.265017 | obs_ratio=1.000
Step  7650/10000 | phase_err_obs=0.000270 | phase_err_truth=0.268342 | obs_ratio=1.000
Step  7700/10000 | phase_err_obs=0.000280 | phase_err_truth=0.278070 | obs_ratio=1.000
Step  7750/10000 | phase_err_obs=0.000303 | phase_err_truth=0.300484 | obs_ratio=1.000
Step  7800/10000 | phase_err_obs=0.000275 | phase_err_truth=0.272610 | obs_ratio=1.000
Step  7850/10000 | phase_err_obs=0.000288 | phase_err_truth=0.286462 | obs_ratio=1.000
Step  7900/10000 | phase_err_obs=0.000269 | phase_err_truth=0.268039 | obs_ratio=1.000
Step  7950/10000 | phase_err_obs=0.000265 | phase_err_truth=0.263123 | obs_ratio=1.000
Step  8000/10000 | phase_err_obs=0.000299 | phase_err_truth=0.296880 | obs_ratio=1.000
Step  8050/10000 | phase_err_obs=0.000257 | phase_err_truth=0.255961 | obs_ratio=1.000
Step  8100/10000 | phase_err_obs=0.000267 | phase_err_truth=0.265032 | obs_ratio=1.000
Step  8150/10000 | phase_err_obs=0.000288 | phase_err_truth=0.286188 | obs_ratio=1.000
Step  8200/10000 | phase_err_obs=0.000289 | phase_err_truth=0.287494 | obs_ratio=1.000
Step  8250/10000 | phase_err_obs=0.000292 | phase_err_truth=0.290340 | obs_ratio=1.000
Step  8300/10000 | phase_err_obs=0.000283 | phase_err_truth=0.281728 | obs_ratio=1.000
Step  8350/10000 | phase_err_obs=0.000307 | phase_err_truth=0.305223 | obs_ratio=1.000
Step  8400/10000 | phase_err_obs=0.000276 | phase_err_truth=0.274278 | obs_ratio=1.000
Step  8450/10000 | phase_err_obs=0.000291 | phase_err_truth=0.289206 | obs_ratio=1.000
Step  8500/10000 | phase_err_obs=0.000305 | phase_err_truth=0.303187 | obs_ratio=1.000
Step  8550/10000 | phase_err_obs=0.000236 | phase_err_truth=0.235522 | obs_ratio=1.000
Step  8600/10000 | phase_err_obs=0.000300 | phase_err_truth=0.298900 | obs_ratio=1.000
Step  8650/10000 | phase_err_obs=0.000256 | phase_err_truth=0.254983 | obs_ratio=1.000
Step  8700/10000 | phase_err_obs=0.000265 | phase_err_truth=0.263995 | obs_ratio=1.000
Step  8750/10000 | phase_err_obs=0.000294 | phase_err_truth=0.292145 | obs_ratio=1.000
Step  8800/10000 | phase_err_obs=0.000292 | phase_err_truth=0.289937 | obs_ratio=1.000
Step  8850/10000 | phase_err_obs=0.000280 | phase_err_truth=0.278447 | obs_ratio=1.000
Step  8900/10000 | phase_err_obs=0.000282 | phase_err_truth=0.280304 | obs_ratio=1.000
Step  8950/10000 | phase_err_obs=0.000284 | phase_err_truth=0.282723 | obs_ratio=1.000
Step  9000/10000 | phase_err_obs=0.000276 | phase_err_truth=0.275146 | obs_ratio=1.000
Step  9050/10000 | phase_err_obs=0.000290 | phase_err_truth=0.288040 | obs_ratio=1.000
Step  9100/10000 | phase_err_obs=0.000282 | phase_err_truth=0.280545 | obs_ratio=1.000
Step  9150/10000 | phase_err_obs=0.000279 | phase_err_truth=0.277977 | obs_ratio=1.000
Step  9200/10000 | phase_err_obs=0.000267 | phase_err_truth=0.265806 | obs_ratio=1.000
Step  9250/10000 | phase_err_obs=0.000282 | phase_err_truth=0.280724 | obs_ratio=1.000
Step  9300/10000 | phase_err_obs=0.000291 | phase_err_truth=0.288329 | obs_ratio=1.000
Step  9350/10000 | phase_err_obs=0.000293 | phase_err_truth=0.291058 | obs_ratio=1.000
Step  9400/10000 | phase_err_obs=0.000284 | phase_err_truth=0.282589 | obs_ratio=1.000
Step  9450/10000 | phase_err_obs=0.000277 | phase_err_truth=0.275411 | obs_ratio=1.000
Step  9500/10000 | phase_err_obs=0.000287 | phase_err_truth=0.285687 | obs_ratio=1.000
Step  9550/10000 | phase_err_obs=0.000302 | phase_err_truth=0.300326 | obs_ratio=1.000
Step  9600/10000 | phase_err_obs=0.000273 | phase_err_truth=0.271692 | obs_ratio=1.000
Step  9650/10000 | phase_err_obs=0.000278 | phase_err_truth=0.276459 | obs_ratio=1.000
Step  9700/10000 | phase_err_obs=0.000274 | phase_err_truth=0.272219 | obs_ratio=1.000
Step  9750/10000 | phase_err_obs=0.000284 | phase_err_truth=0.282297 | obs_ratio=1.000
Step  9800/10000 | phase_err_obs=0.000288 | phase_err_truth=0.286267 | obs_ratio=1.000
Step  9850/10000 | phase_err_obs=0.000278 | phase_err_truth=0.276210 | obs_ratio=1.000
Step  9900/10000 | phase_err_obs=0.000275 | phase_err_truth=0.273822 | obs_ratio=1.000
Step  9950/10000 | phase_err_obs=0.000311 | phase_err_truth=0.308702 | obs_ratio=1.000
Step 10000/10000 | phase_err_obs=0.000312 | phase_err_truth=0.310414 | obs_ratio=1.000
Saved DA result to: ./data_lambda_1e_4/phase_da_kdenudge_1d1v_seed0.npz
Final phase-space RMSE to truth: 0.310414
Mean  phase-space RMSE to truth: 0.257005
