epoch,train_mse,val_mse,val_mae,val_ssim,lr
1,0.2071712802350521,0.10850411094725132,0.15558957494795322,0.6542913392186165,0.001
2,0.10970013213157653,0.09620736120268703,0.14097618125379086,0.7283442169427872,0.001
3,0.09568465112149716,0.08172526396811008,0.12486298149451613,0.7709699906408787,0.001
4,0.08904902957379818,0.0789743266068399,0.12228358536958694,0.7806394584476948,0.001
5,0.08219720251858234,0.06993295717984438,0.11614720895886421,0.7931779846549034,0.001
6,0.07807781706750393,0.06796181830577552,0.11416649911552668,0.7984066195785999,0.001
7,0.07354903090000152,0.06569111812859774,0.11192370159551501,0.8026009798049927,0.001
8,0.07101526945829391,0.06292527122423053,0.10943360580131412,0.8087991140782833,0.001
9,0.06904832628369331,0.06130721280351281,0.1078858501277864,0.8135944679379463,0.001
10,0.06725838334858418,0.05637483601458371,0.1041979817673564,0.8201896883547306,0.001
11,0.06496474120020866,0.05628163297660649,0.10422726906836033,0.8207539916038513,0.001
12,0.06319545294344425,0.056849815882742405,0.10423294873908162,0.8223745003342628,0.001
13,0.06142237003147602,0.055707807652652264,0.10261088702827692,0.827055748552084,0.001
14,0.06055271932482719,0.0527663987595588,0.09971151035279036,0.8321685455739498,0.001
15,0.058676797807216644,0.05206541228108108,0.09941053576767445,0.8324614800512791,0.001
16,0.058088936731219294,0.0514564944896847,0.09868466155603528,0.833991140127182,0.001
17,0.056569829061627386,0.051385297905653715,0.09902762761339545,0.8342970758676529,0.001
18,0.05644293409585953,0.052550757536664605,0.09944107849150896,0.8324947245419025,0.001
19,0.054564958572387696,0.05032140598632395,0.09730762708932161,0.838774286210537,0.001
20,0.0545349752753973,0.0481487272772938,0.09573811199516058,0.8398387879133224,0.001
21,0.05351310186088085,0.04908907017670572,0.09663592278957367,0.8378103598952293,0.001
22,0.05260849530994892,0.048344239592552185,0.09525275137275457,0.8419935181736946,0.001
23,0.05219595538079739,0.048910547280684114,0.09634153032675385,0.840982798486948,0.001
24,0.05117101272940636,0.04626496182754636,0.09521623654291034,0.8383457362651825,0.001
25,0.05106109061837196,0.04464818327687681,0.0932347010821104,0.8463523611426353,0.001
26,0.04953935079276562,0.04334237612783909,0.09197093732655048,0.8476102352142334,0.001
27,0.04900827646255493,0.04652757034637034,0.09431982692331076,0.8440544046461582,0.001
28,0.0495665241330862,0.0451033990830183,0.09286333853378892,0.8466130346059799,0.001
29,0.04933307845890522,0.04639828554354608,0.09388596145436168,0.8442849330604076,0.001
30,0.047746229141950605,0.044224220560863614,0.09155552182346582,0.8504524454474449,0.001
31,0.04729814191162586,0.04260521219111979,0.09169041784480214,0.8502746038138866,0.001
32,0.04722394934296608,0.042953076073899865,0.09077864792197943,0.851544376462698,0.001
33,0.045265372544527054,0.04177919845096767,0.08987733954563737,0.8522606827318668,0.001
34,0.04599704079329967,0.04261952615343034,0.09041217202320695,0.8533830530941486,0.001
35,0.045024174377322194,0.04149232362397015,0.08924902603030205,0.8559431806206703,0.001
36,0.04424506039917469,0.0408907865639776,0.08810737682506442,0.8581310398876667,0.001
37,0.044393239811062815,0.04292081645689905,0.0896556032821536,0.8556966632604599,0.001
38,0.04517349784076214,0.0443819893989712,0.09082811744883657,0.8528032526373863,0.001
39,0.043079955816268924,0.039799030404537916,0.08709859289228916,0.8602737225592136,0.001
40,0.04260012438893318,0.0390938320197165,0.08685129368677735,0.8599525913596153,0.001
41,0.042701569154858586,0.039293846813961864,0.08700070483610034,0.8593370690941811,0.001
42,0.04263290047645569,0.04093992244452238,0.08799424767494202,0.8591123819351196,0.001
43,0.042410496950149534,0.03907117643393576,0.08649546792730689,0.8613591454923153,0.001
44,0.04162750171124935,0.04117567464709282,0.08838650910183787,0.8583677560091019,0.001
45,0.04232702523469925,0.03789231204427779,0.08531412435695529,0.8649034574627876,0.001
46,0.04040657658874989,0.037860292475670576,0.08544419938698411,0.8640072345733643,0.001
47,0.04129437755048275,0.03730026201810688,0.08509633596986532,0.8639406226575375,0.001
48,0.04097999285161495,0.037553761852905154,0.0850556236691773,0.8649880737066269,0.001
49,0.04101867082715034,0.03839670377783477,0.08554838178679347,0.8647564686834812,0.001
50,0.040285610005259515,0.03654697409365326,0.0843162671662867,0.867490042001009,0.001
51,0.03970802815258503,0.037389182136394083,0.08444146020337939,0.8664865419268608,0.001
52,0.03903211803734302,0.03981399699114263,0.08656940096989274,0.8630637153983116,0.001
53,0.040034427106380464,0.036849947879090905,0.08459193632006645,0.8660210780799389,0.001
54,0.0399107196778059,0.0376888788305223,0.08493472868576646,0.8644810654222965,0.001
55,0.03912935707718134,0.03719027084298432,0.08470863895490766,0.8659939281642437,0.001
56,0.03808008886128664,0.036103072576224804,0.08366021700203419,0.8684893734753132,0.001
57,0.03878316757082939,0.036161597818136215,0.08338559698313475,0.8685779497027397,0.001
58,0.037978370100259784,0.03599995491094887,0.08352055354043841,0.868749875575304,0.001
59,0.03839718796312809,0.03662146185524762,0.08401953335851431,0.8683518208563328,0.001
60,0.03794355498999357,0.036987976054660976,0.08373382454738021,0.8685909397900105,0.001
