epoch,train_mse,val_mse,val_mae,val_ssim,lr
1,0.25829988074302673,0.1592811867594719,0.18510039616376162,0.6607929728925228,0.001
2,0.14604571709036826,0.12051408365368843,0.15734171401709318,0.7211173325777054,0.001
3,0.1241688798069954,0.1123209297657013,0.1473734900355339,0.7589033767580986,0.001
4,0.11534956154227256,0.10209211381152272,0.14084291364997625,0.7812197357416153,0.001
5,0.11081471410393715,0.09726432198658586,0.13539276411756873,0.7995369210839272,0.001
6,0.10657900074124337,0.09405188169330359,0.13123853132128716,0.8082284331321716,0.001
7,0.10444742688536644,0.09167206799611449,0.13177614705637097,0.811329822987318,0.001
8,0.10177458423376083,0.0915097501128912,0.12966989679262042,0.8147725462913513,0.001
9,0.09969909366965293,0.09248404856771231,0.12792808329686522,0.8148174285888672,0.001
10,0.09881734678149223,0.08756151981651783,0.12572546117007732,0.8184633851051331,0.001
11,0.09641331119835377,0.08673884207382798,0.1260919440537691,0.8222674839198589,0.001
12,0.09477734336256981,0.08691683830693364,0.1244885683991015,0.8200927600264549,0.001
13,0.09427393840253354,0.08529398660175502,0.12349510984495282,0.8250698782503605,0.001
14,0.09298876059055329,0.0853840655181557,0.12316222535446286,0.8244968764483929,0.001
15,0.09171536892652511,0.08541715587489307,0.12434370582923293,0.8250351175665855,0.001
16,0.09071839222311974,0.08525888063013554,0.12367093749344349,0.8240572959184647,0.001
17,0.09057633824646473,0.08381269313395023,0.12170749763026834,0.8247302733361721,0.001
18,0.08875224456191062,0.08427036134526134,0.12176621565595269,0.8240744210779667,0.001
19,0.0878820627629757,0.08454006910324097,0.12189932772889733,0.8255765847861767,0.001
20,0.08689987291395664,0.08117632870562375,0.11912281019613147,0.8293733783066273,0.001
21,0.08631981909275055,0.08401970425620675,0.12255607126280665,0.8263941369950771,0.001
22,0.08616289156675339,0.08358310302719474,0.1211718893609941,0.8268661312758923,0.001
23,0.08498349203169346,0.08330525970086455,0.12053120415657759,0.8268064372241497,0.001
24,0.08347879546880722,0.0834402444306761,0.11996465781703591,0.8287542797625065,0.001
25,0.08335405521094799,0.08188930060714483,0.11882491875439882,0.8285565339028835,0.001
26,0.08289952273666859,0.08431665040552616,0.11940196575596929,0.8283370062708855,0.001
27,0.07595713850855827,0.07830012729391456,0.11301227519288659,0.8385069295763969,0.0005
28,0.07409075294435025,0.07806957047432661,0.1128777852281928,0.8396829962730408,0.0005
29,0.07392167720198631,0.07719790213741362,0.11227319529280066,0.8400622047483921,0.0005
30,0.07309493029117584,0.07841920480132103,0.112898672465235,0.8382673636078835,0.0005
31,0.07157172861695289,0.07591513777151704,0.11141709052026272,0.8409399837255478,0.0005
32,0.0709500677138567,0.07925988547503948,0.11303990799933672,0.8384754434227943,0.0005
